HS_Code,VAT_Rate
8528699000,13.0%
8528711000,13.0%
8528718000,13.0%
8528719000,13.0%
8528721100,13.0%
8528721200,13.0%
8528721900,13.0%
8528722100,13.0%
8528722200,13.0%
8528722900,13.0%
8528723100,13.0%
8528723200,13.0%
8528723900,13.0%
8528729100,13.0%
8528729200,13.0%
8528729900,13.0%
8528730000,13.0%
8529101000,13.0%
8529102000,13.0%
8529109021,13.0%
8529109029,13.0%
8529109090,13.0%
8529901011,13.0%
8529901012,13.0%
8529901013,13.0%
8529901014,13.0%
8529901090,13.0%
8529904100,13.0%
8529904210,13.0%
8529904220,13.0%
8529904290,13.0%
8529904900,13.0%
8529905000,13.0%
8529906000,13.0%
8529908100,13.0%
8529908200,13.0%
8529908300,13.0%
8529908900,13.0%
8529909011,13.0%
8529909090,13.0%
8530100000,13.0%
8530800000,13.0%
8530900000,13.0%
8531100000,13.0%
8531200000,13.0%
8531801001,13.0%
8531801090,13.0%
8531809000,13.0%
8531901000,13.0%
8531909000,13.0%
8532100000,13.0%
8532211000,13.0%
8532219000,13.0%
8532221000,13.0%
8532229000,13.0%
8532230000,13.0%
8532241000,13.0%
8532249000,13.0%
8532251000,13.0%
8532259000,13.0%
8532290000,13.0%
8532300000,13.0%
8532901000,13.0%
8532909000,13.0%
8533100000,13.0%
8533211000,13.0%
8533219000,13.0%
8533290000,13.0%
8533310000,13.0%
8533390000,13.0%
8533400000,13.0%
8533900000,13.0%
8534001000,13.0%
8534009000,13.0%
8535100000,13.0%
8535210000,13.0%
8535291000,13.0%
8535292000,13.0%
8535299000,13.0%
8535301000,13.0%
8535302000,13.0%
8535309000,13.0%
8535400000,13.0%
8535900010,13.0%
8535900020,13.0%
8535900090,13.0%
8536100000,13.0%
8536200000,13.0%
8536300000,13.0%
8536411000,13.0%
8536419000,13.0%
8536490000,13.0%
8536500000,13.0%
8536610000,13.0%
8536690000,13.0%
8536700000,13.0%
8536901100,13.0%
8536901900,13.0%
8536909000,13.0%
8537101101,13.0%
8537101110,13.0%
8537101190,13.0%
8537101901,13.0%
8537101990,13.0%
8537109001,13.0%
8537109021,13.0%
8537109022,13.0%
8537109090,13.0%
8537201000,13.0%
8537209000,13.0%
8538101000,13.0%
8538109000,13.0%
8538900000,13.0%
8539100000,13.0%
8539211000,13.0%
8539212000,13.0%
8539213000,13.0%
8539219000,13.0%
8539221000,13.0%
8539229000,13.0%
8539291000,13.0%
8539292000,13.0%
8539293000,13.0%
8539299100,13.0%
8539299900,13.0%
8539311000,13.0%
8539312000,13.0%
8539319100,13.0%
8539319900,13.0%
8539323000,13.0%
8539324001,13.0%
8539324090,13.0%
8539329000,13.0%
8539391000,13.0%
8539392000,13.0%
8539399010,13.0%
8539399090,13.0%
8539410000,13.0%
8539490000,13.0%
8539500000,13.0%
8539900000,13.0%
8540110000,13.0%
8540120000,13.0%
8540201000,13.0%
8540209010,13.0%
8540209090,13.0%
8540401000,13.0%
8540402000,13.0%
8540601000,13.0%
8540609000,13.0%
8540710000,13.0%
8540791000,13.0%
8540799000,13.0%
8540810000,13.0%
8540890010,13.0%
8540890090,13.0%
8540911000,13.0%
8540912000,13.0%
8540919000,13.0%
8540991000,13.0%
8540999000,13.0%
8541100000,13.0%
8541210000,13.0%
8541290000,13.0%
8541300000,13.0%
8541401000,13.0%
8541402000,13.0%
8541409000,13.0%
8541500000,13.0%
8541600000,13.0%
8541900000,13.0%
8542311110,13.0%
8542311190,13.0%
8542311900,13.0%
8542319000,13.0%
8542321000,13.0%
8542329000,13.0%
8542331000,13.0%
8542339000,13.0%
8542391000,13.0%
8542399000,13.0%
8542900000,13.0%
8543100010,13.0%
8543100020,13.0%
8543100090,13.0%
8543201000,13.0%
8543209010,13.0%
8543209090,13.0%
8543300010,13.0%
8543300020,13.0%
8543300090,13.0%
8543709100,13.0%
8543709200,13.0%
8543709300,13.0%
8543709910,13.0%
8543709920,13.0%
8543709930,13.0%
8543709940,13.0%
8543709950,13.0%
8543709990,13.0%
8543901000,13.0%
8543902100,13.0%
8543902900,13.0%
8543903000,13.0%
8543904000,13.0%
8543909000,13.0%
8544110000,13.0%
8544190000,13.0%
8544200000,13.0%
8544302001,13.0%
8544302090,13.0%
8544309000,13.0%
8544421100,13.0%
8544421900,13.0%
8544422100,13.0%
8544422900,13.0%
8544491100,13.0%
8544491900,13.0%
8544492100,13.0%
8544492900,13.0%
8544601200,13.0%
8544601300,13.0%
8544601400,13.0%
8544601900,13.0%
8544609001,13.0%
8544609090,13.0%
8544700000,13.0%
8545110000,13.0%
8545190000,13.0%
8545200000,13.0%
8545900000,13.0%
8546100000,13.0%
8546201000,13.0%
8546209001,13.0%
8546209090,13.0%
8546900000,13.0%
8547100000,13.0%
8547200000,13.0%
8547901000,13.0%
8547909000,13.0%
8548100000,13.0%
8548900001,13.0%
8548900002,13.0%
8548900010,13.0%
8548900020,13.0%
8548900030,13.0%
8548900090,13.0%
8601101100,13.0%
8601101900,13.0%
8601102000,13.0%
8601109000,13.0%
8601200000,13.0%
8602101000,13.0%
8602109000,13.0%
8602900000,13.0%
8603100000,13.0%
8603900000,13.0%
8604001100,13.0%
8604001200,13.0%
8604001900,13.0%
8604009100,13.0%
8604009900,13.0%
8605001000,13.0%
8605009000,13.0%
8606100000,13.0%
8606300000,13.0%
8606910000,13.0%
8606920000,13.0%
8606990000,13.0%
8607110000,13.0%
8607120000,13.0%
8607191000,13.0%
8607199000,13.0%
8607210000,13.0%
8607290000,13.0%
8607300000,13.0%
8607910000,13.0%
8607990000,13.0%
8608001000,13.0%
8608009000,13.0%
8609001100,13.0%
8609001200,13.0%
8609001900,13.0%
8609002100,13.0%
8609002200,13.0%
8609002900,13.0%
8609003000,13.0%
8609009000,13.0%
8701100000,9.0%
8701200000,13.0%
8701300010,9.0%
8701300090,13.0%
8701911000,13.0%
8701919000,13.0%
8701921000,13.0%
8701929000,13.0%
8701931000,13.0%
8701939000,13.0%
8701941010,13.0%
8701941090,13.0%
8701949000,13.0%
8701951010,13.0%
8701951090,13.0%
8701959000,13.0%
8702102000,13.0%
8702109100,13.0%
8702109210,13.0%
8702109290,13.0%
8702109300,13.0%
8702201000,13.0%
8702209100,13.0%
8702209210,13.0%
8702209290,13.0%
8702209300,13.0%
8702301000,13.0%
8702302010,13.0%
8702302090,13.0%
8702303000,13.0%
8702401000,13.0%
8702402010,13.0%
8702402090,13.0%
8702403000,13.0%
8702901000,13.0%
8702902001,13.0%
8702902090,13.0%
8702903000,13.0%
8703101100,13.0%
8703101900,13.0%
8703109000,13.0%
8703213010,13.0%
8703213090,13.0%
8703214010,13.0%
8703214090,13.0%
8703215010,13.0%
8703215090,13.0%
8703219010,13.0%
8703219090,13.0%
8703223010,13.0%
8703223090,13.0%
8703224010,13.0%
8703224090,13.0%
8703225010,13.0%
8703225090,13.0%
8703229010,13.0%
8703229090,13.0%
8703234110,13.0%
8703234190,13.0%
8703234210,13.0%
8703234290,13.0%
8703234310,13.0%
8703234390,13.0%
8703234910,13.0%
8703234990,13.0%
8703235110,13.0%
8703235190,13.0%
8703235210,13.0%
8703235290,13.0%
8703235310,13.0%
8703235390,13.0%
8703235910,13.0%
8703235990,13.0%
8703236110,13.0%
8703236190,13.0%
8703236210,13.0%
8703236290,13.0%
8703236310,13.0%
8703236390,13.0%
8703236910,13.0%
8703236990,13.0%
8703241110,13.0%
8703241190,13.0%
8703241210,13.0%
8703241290,13.0%
8703241310,13.0%
8703241390,13.0%
8703241910,13.0%
8703241990,13.0%
8703242110,13.0%
8703242190,13.0%
8703242210,13.0%
8703242290,13.0%
8703242310,13.0%
8703242390,13.0%
8703242910,13.0%
8703242990,13.0%
8703311110,13.0%
8703311190,13.0%
8703311910,13.0%
8703311990,13.0%
8703312110,13.0%
8703312190,13.0%
8703312210,13.0%
8703312290,13.0%
8703312310,13.0%
8703312390,13.0%
8703312910,13.0%
8703312990,13.0%
8703321110,13.0%
8703321190,13.0%
8703321210,13.0%
8703321290,13.0%
8703321310,13.0%
8703321390,13.0%
8703321910,13.0%
8703321990,13.0%
8703322110,13.0%
8703322190,13.0%
8703322210,13.0%
8703322290,13.0%
8703322310,13.0%
8703322390,13.0%
8703322910,13.0%
8703322990,13.0%
8703331110,13.0%
8703331190,13.0%
8703331210,13.0%
8703331290,13.0%
8703331310,13.0%
8703331390,13.0%
8703331910,13.0%
8703331990,13.0%
8703332110,13.0%
8703332190,13.0%
8703332210,13.0%
8703332290,13.0%
8703332310,13.0%
8703332390,13.0%
8703332910,13.0%
8703332990,13.0%
8703336110,13.0%
8703336190,13.0%
8703336210,13.0%
8703336290,13.0%
8703336310,13.0%
8703336390,13.0%
8703336910,13.0%
8703336990,13.0%
8703401110,13.0%
8703401190,13.0%
8703401210,13.0%
8703401290,13.0%
8703401310,13.0%
8703401390,13.0%
8703401910,13.0%
8703401990,13.0%
8703402110,13.0%
8703402190,13.0%
8703402210,13.0%
8703402290,13.0%
8703402310,13.0%
8703402390,13.0%
8703402910,13.0%
8703402990,13.0%
8703403110,13.0%
8703403190,13.0%
8703403210,13.0%
8703403290,13.0%
8703403310,13.0%
8703403390,13.0%
8703403910,13.0%
8703403990,13.0%
8703404110,13.0%
8703404190,13.0%
8703404210,13.0%
8703404290,13.0%
8703404310,13.0%
8703404390,13.0%
8703404910,13.0%
8703404990,13.0%
8703405110,13.0%
8703405190,13.0%
8703405210,13.0%
8703405290,13.0%
8703405310,13.0%
8703405390,13.0%
8703405910,13.0%
8703405990,13.0%
8703406110,13.0%
8703406190,13.0%
8703406210,13.0%
8703406290,13.0%
8703406310,13.0%
8703406390,13.0%
8703406910,13.0%
8703406990,13.0%
8703407110,13.0%
8703407190,13.0%
8703407210,13.0%
8703407290,13.0%
8703407310,13.0%
8703407390,13.0%
8703407910,13.0%
8703407990,13.0%
8703409010,13.0%
8703409090,13.0%
8703501110,13.0%
8703501190,13.0%
8703501910,13.0%
8703501990,13.0%
8703502110,13.0%
8703502190,13.0%
8703502210,13.0%
8703502290,13.0%
8703502310,13.0%
8703502390,13.0%
8703502910,13.0%
8703502990,13.0%
8703503110,13.0%
8703503190,13.0%
8703503210,13.0%
8703503290,13.0%
8703503310,13.0%
8703503390,13.0%
8703503910,13.0%
8703503990,13.0%
8703504110,13.0%
8703504190,13.0%
8703504210,13.0%
8703504290,13.0%
8703504310,13.0%
8703504390,13.0%
8703504910,13.0%
8703504990,13.0%
8703505110,13.0%
8703505190,13.0%
8703505210,13.0%
8704103000,13.0%
8704109000,13.0%
8704210000,13.0%
8704223000,13.0%
8704224000,13.0%
8704230010,13.0%
8704230020,13.0%
8704230030,13.0%
8704230090,13.0%
8704310000,13.0%
8704323000,13.0%
8704324000,13.0%
8704900000,13.0%
8705102100,13.0%
8705102200,13.0%
8705102300,13.0%
8705109100,13.0%
8705109200,13.0%
8705109300,13.0%
8705200000,13.0%
8705301000,13.0%
8705309000,13.0%
8705400000,13.0%
8705901000,13.0%
8705902000,13.0%
8705903000,13.0%
8705904000,13.0%
8705905100,13.0%
8705905900,13.0%
8705906000,13.0%
8705907000,13.0%
8705908000,13.0%
8705909100,13.0%
8705909901,13.0%
8705909930,13.0%
8705909990,13.0%
8706001000,13.0%
8706002100,13.0%
8706002200,13.0%
8706003000,13.0%
8706004000,13.0%
8706009000,13.0%
8707100000,13.0%
8707901000,13.0%
8707909000,13.0%
8708100000,13.0%
8708210000,13.0%
8708293000,13.0%
8708294100,13.0%
8708294200,13.0%
8708295100,13.0%
8708295200,13.0%
8708295300,13.0%
8708295400,13.0%
8708295500,13.0%
8708295600,13.0%
8708295700,13.0%
8708295900,13.0%
8708299000,13.0%
8708301000,13.0%
8708302100,13.0%
8708302900,13.0%
8708309100,13.0%
8708309200,13.0%
8708309300,13.0%
8708309400,13.0%
8708309500,13.0%
8708309600,13.0%
8708309911,13.0%
8708309919,13.0%
8708309990,13.0%
8708401010,13.0%
8708401090,13.0%
8708402000,13.0%
8708403001,13.0%
8708403090,13.0%
8708404000,13.0%
8708405000,13.0%
8708406000,13.0%
8708409110,13.0%
8708409120,13.0%
8708409191,13.0%
8708409199,13.0%
8708409910,13.0%
8708409920,13.0%
8708409930,13.0%
8708409990,13.0%
8708507110,13.0%
8708507190,13.0%
8708507201,13.0%
8708507291,13.0%
8708507299,13.0%
8708507300,13.0%
8708507410,13.0%
8708507490,13.0%
8708507510,13.0%
8708507590,13.0%
8708507610,13.0%
8708507690,13.0%
8708507910,13.0%
8708507990,13.0%
8708508100,13.0%
8708508200,13.0%
8708508300,13.0%
8708508400,13.0%
8708508500,13.0%
8708508600,13.0%
8708508910,13.0%
8708508990,13.0%
8708701000,13.0%
8708702000,13.0%
8708703000,13.0%
8708704000,13.0%
8708705000,13.0%
8708706000,13.0%
8708709100,13.0%
8708709900,13.0%
8708801000,13.0%
8708809000,13.0%
8708911000,13.0%
8708912000,13.0%
8708919000,13.0%
8708920000,13.0%
8708931010,13.0%
8708931090,13.0%
8708932000,13.0%
8708933000,13.0%
8708934000,13.0%
8708935000,13.0%
8708936000,13.0%
8708939000,13.0%
8708941000,13.0%
8708942001,13.0%
8708942090,13.0%
8708943000,13.0%
8708944000,13.0%
8708945001,13.0%
8708945090,13.0%
8708946000,13.0%
8708949001,13.0%
8708949090,13.0%
8708950000,13.0%
8708991000,13.0%
8708992100,13.0%
8708992900,13.0%
8708993100,13.0%
8708993900,13.0%
8708994100,13.0%
8708994900,13.0%
8708995100,13.0%
8708995900,13.0%
8708996000,13.0%
8708999100,13.0%
8708999200,13.0%
8708999910,13.0%
8708999990,13.0%
8709111000,13.0%
8709119000,13.0%
8709191000,13.0%
8709199000,13.0%
8709900000,13.0%
8710001000,13.0%
8710009000,13.0%
8711100010,13.0%
8711100090,13.0%
8711201000,13.0%
8711202000,13.0%
8711203000,13.0%
8711204000,13.0%
8711205010,13.0%
8711205090,13.0%
8711301000,13.0%
8711302000,13.0%
8711400000,13.0%
8711500000,13.0%
8711600010,13.0%
8711600090,13.0%
8711900010,13.0%
8711900020,13.0%
8711900030,13.0%
8711900090,13.0%
8712002000,13.0%
8712003000,13.0%
8712004100,13.0%
8712004900,13.0%
8712008110,13.0%
8712008190,13.0%
8712008900,13.0%
8712009000,13.0%
8713100000,0.0%
8713900000,0.0%
8714100001,13.0%
8714100010,13.0%
8714100090,13.0%
8714200000,13.0%
8714910000,13.0%
8714921000,13.0%
8714929000,13.0%
8714931000,13.0%
8714932000,13.0%
8714939000,13.0%
8714940000,13.0%
8714950000,13.0%
8714961000,13.0%
8714962000,13.0%
8714990000,13.0%
8715000010,13.0%
8715000090,13.0%
8716100000,13.0%
8716200000,13.0%
8716311000,13.0%
8716319000,13.0%
8716391000,13.0%
8716399000,13.0%
8716400000,13.0%
8716800000,13.0%
8716900000,13.0%
8801001000,13.0%
8801009010,13.0%
8801009090,13.0%
8802110010,13.0%
8802110090,13.0%
8802121000,13.0%
8802122000,13.0%
8802200011,13.0%
8802200019,13.0%
8802200090,13.0%
8802300000,13.0%
8802401000,13.0%
8802402000,13.0%
8802600010,13.0%
8802600090,13.0%
8803100000,13.0%
8803200000,13.0%
8803300000,13.0%
8803900010,13.0%
8803900090,13.0%
8804000000,13.0%
8805100000,13.0%
8805210000,13.0%
8805290000,13.0%
8901101010,13.0%
8901101090,13.0%
8901109000,13.0%
8901201100,13.0%
8901201200,13.0%
8901201300,13.0%
8901202100,13.0%
8901202200,13.0%
8901202300,13.0%
8901203100,13.0%
8901203200,13.0%
8901204100,13.0%
8901204200,13.0%
8901209000,13.0%
8901300000,13.0%
8901902100,13.0%
8901902200,13.0%
8901903100,13.0%
8901903200,13.0%
8901904110,13.0%
8901904190,13.0%
8901904200,13.0%
8901904300,13.0%
8901905000,13.0%
8901908000,13.0%
8901909000,13.0%
8902001000,13.0%
8902009000,13.0%
8903100000,13.0%
8903910001,13.0%
8903910090,13.0%
8903920001,13.0%
8903920090,13.0%
8903990001,13.0%
8903990090,13.0%
8904000000,13.0%
8905100010,13.0%
8905100090,13.0%
8905200000,13.0%
8905901000,13.0%
8905909000,13.0%
8906100000,13.0%
8906901000,13.0%
8906902000,13.0%
8906903000,13.0%
8907100000,13.0%
8907900000,13.0%
8908000000,13.0%
9001100001,13.0%
9001100002,13.0%
9001100090,13.0%
9001200010,13.0%
9001200020,13.0%
9001200090,13.0%
9001300000,13.0%
9001401000,13.0%
9001409100,13.0%
9001409900,13.0%
9001501000,13.0%
9001509100,13.0%
9001509900,13.0%
9001901000,13.0%
9001909010,13.0%
9001909020,13.0%
9001909030,13.0%
9001909040,13.0%
9001909050,13.0%
9001909060,13.0%
9001909090,13.0%
9002111000,13.0%
9002112000,13.0%
9002113110,13.0%
9002113190,13.0%
9002113900,13.0%
9002119010,13.0%
9002119090,13.0%
9002191000,13.0%
9002199010,13.0%
9002199020,13.0%
9002199090,13.0%
9002201000,13.0%
9002209000,13.0%
9002901010,13.0%
9002901090,13.0%
9002909010,13.0%
9002909020,13.0%
9002909030,13.0%
9002909090,13.0%
9003110000,13.0%
9003191000,13.0%
9003192010,13.0%
9003192090,13.0%
9003199000,13.0%
9003900000,13.0%
9004100000,13.0%
9004901000,13.0%
9004909000,13.0%
9005100000,13.0%
9005801000,13.0%
9005809000,13.0%
9005901000,13.0%
9005909000,13.0%
9006300000,13.0%
9006400000,13.0%
9006510000,13.0%
9006521000,13.0%
9006529000,13.0%
9006530000,13.0%
9006591000,13.0%
9006592100,13.0%
9006592900,13.0%
9006599010,13.0%
9006599020,13.0%
9006599090,13.0%
9006610001,13.0%
9006610002,13.0%
9006610090,13.0%
9006691000,13.0%
9006699000,13.0%
9006911000,13.0%
9006912000,13.0%
9006919100,13.0%
9006919200,13.0%
9006919900,13.0%
9006990000,13.0%
9007101000,13.0%
9007109000,13.0%
9007201001,13.0%
9007201090,13.0%
9007209000,13.0%
9007910000,13.0%
9007920010,13.0%
9007920090,13.0%
9008501000,13.0%
9008502000,13.0%
9008503100,13.0%
9008503900,13.0%
9008504000,13.0%
9008901000,13.0%
9008902000,13.0%
9008909000,13.0%
9010101000,13.0%
9010102000,13.0%
9010109100,13.0%
9010109900,13.0%
9010501000,13.0%
9010502100,13.0%
9010502200,13.0%
9010502900,13.0%
9010600000,13.0%
9010901000,13.0%
9010902000,13.0%
9010909000,13.0%
9011100000,13.0%
9011200000,13.0%
9011800010,13.0%
9011800090,13.0%
9011900000,13.0%
9012100000,13.0%
9012900000,13.0%
9013100010,13.0%
9013100090,13.0%
9013200010,13.0%
9013200020,13.0%
9013200030,13.0%
9013200040,13.0%
9013200050,13.0%
9013200060,13.0%
9013200070,13.0%
9013200080,13.0%
9013200091,13.0%
9013200092,13.0%
9013200099,13.0%
9013801000,13.0%
9013802000,13.0%
9013803010,13.0%
9013803020,13.0%
9013803090,13.0%
9013809000,13.0%
9013901010,13.0%
9013901090,13.0%
9013902000,13.0%
9013909010,13.0%
9013909090,13.0%
9014100000,13.0%
9014201010,13.0%
9014201090,13.0%
9014209011,13.0%
9014209012,13.0%
9014209013,13.0%
9014209015,13.0%
9014209016,13.0%
9014209017,13.0%
9014209018,13.0%
9014209090,13.0%
9014800010,13.0%
9014800020,13.0%
9014800090,13.0%
9014901000,13.0%
9014909000,13.0%
9015100000,13.0%
9015200000,13.0%
9015300000,13.0%
9015400000,13.0%
9015800010,13.0%
9015800020,13.0%
9015800090,13.0%
9015900010,13.0%
9015900090,13.0%
9016001000,13.0%
9016009000,13.0%
9017100000,13.0%
9017200000,13.0%
9017300000,13.0%
9017800000,13.0%
9017900000,13.0%
9018110000,13.0%
9018121000,13.0%
9018129110,13.0%
9018129190,13.0%
9018129900,13.0%
9018131000,13.0%
9018139000,13.0%
9018140000,13.0%
9018193010,13.0%
9018193090,13.0%
9018194100,13.0%
9018194900,13.0%
9018199000,13.0%
9018200000,13.0%
9018310000,13.0%
9018321000,13.0%
9018322000,13.0%
9018390000,13.0%
9018410000,13.0%
9018491000,13.0%
9018499000,13.0%
9018500000,13.0%
9018901000,13.0%
9018902010,13.0%
9018902090,13.0%
9018903010,13.0%
9018903090,13.0%
9018904000,13.0%
9018905000,13.0%
9018906000,13.0%
9018907010,13.0%
9018907090,13.0%
9018909100,0.0%
9018909911,13.0%
9018909919,13.0%
9018909991,13.0%
9018909999,13.0%
9019101000,13.0%
9019109000,13.0%
9019200000,13.0%
9020000000,13.0%
9021100000,13.0%
9021210000,13.0%
9021290000,13.0%
9021310000,13.0%
9021390000,13.0%
9021400000,13.0%
9021500000,13.0%
9021901100,13.0%
9021901900,13.0%
9021909010,13.0%
9021909090,13.0%
9022120000,13.0%
9022130000,13.0%
9022140010,13.0%
9022140090,13.0%
9022191010,13.0%
9022191090,13.0%
9022192000,13.0%
9022199010,13.0%
9022199020,13.0%
9022199090,13.0%
9022210000,13.0%
9022291000,13.0%
9022299010,13.0%
9022299090,13.0%
9022300000,13.0%
9022901000,13.0%
9022909001,13.0%
9022909020,13.0%
9022909030,13.0%
9022909040,13.0%
9022909090,13.0%
9023001000,13.0%
9023009000,13.0%
9024101000,13.0%
9024102000,13.0%
9024109000,13.0%
9024800000,13.0%
9024900000,13.0%
9025110000,13.0%
9025191000,13.0%
9025199010,13.0%
9025199090,13.0%
9025800000,13.0%
9025900010,13.0%
9025900090,13.0%
9026100000,13.0%
9026201010,13.0%
9026201020,13.0%
9026201030,13.0%
9026201090,13.0%
9026209010,13.0%
9026209090,13.0%
9026801000,13.0%
9026809000,13.0%
9026900000,13.0%
9027100010,13.0%
9027100090,13.0%
9027201100,13.0%
9027201200,13.0%
9027201900,13.0%
9027202000,13.0%
9027300000,13.0%
9027500000,13.0%
9027801100,13.0%
9027801200,13.0%
9027801910,13.0%
9027801920,13.0%
9027801990,13.0%
9027809100,13.0%
9027809900,13.0%
9027900000,13.0%
9028101000,13.0%
9028109000,13.0%
9028201000,13.0%
9028209000,13.0%
9028301100,13.0%
9028301200,13.0%
9028301300,13.0%
9028301400,13.0%
9028301900,13.0%
9028309000,13.0%
9028901000,13.0%
9028909000,13.0%
9029101000,13.0%
9029102000,13.0%
9029109000,13.0%
9029201000,13.0%
9029209000,13.0%
9029900000,13.0%
9030100000,13.0%
9030201000,13.0%
9030209000,13.0%
9030311000,13.0%
9030319000,13.0%
9030320000,13.0%
9030331000,13.0%
9030332000,13.0%
9030339000,13.0%
9030390000,13.0%
9030401000,13.0%
9030409000,13.0%
9030820000,13.0%
9030841000,13.0%
9030849000,13.0%
9030891000,13.0%
9030899010,13.0%
9030899090,13.0%
9030900001,13.0%
9030900002,13.0%
9030900090,13.0%
9031100010,13.0%
9031100090,13.0%
9031200010,13.0%
9031200020,13.0%
9031200030,13.0%
9031200040,13.0%
9031200090,13.0%
9031410000,13.0%
9031491000,13.0%
9031492000,13.0%
9031499010,13.0%
9031499090,13.0%
9031801000,13.0%
9031802000,13.0%
9031803100,13.0%
9031803200,13.0%
9031803300,13.0%
9031803900,13.0%
9031809010,13.0%
9031809020,13.0%
9031809030,13.0%
9031809040,13.0%
9031809050,13.0%
9031809060,13.0%
9031809090,13.0%
9031900020,13.0%
9031900030,13.0%
9031900090,13.0%
9032100000,13.0%
9032200000,13.0%
9032810000,13.0%
9032891100,13.0%
9032891200,13.0%
9032891900,13.0%
9032899010,13.0%
9032899020,13.0%
9032899030,13.0%
9032899040,13.0%
9032899050,13.0%
9032899060,13.0%
9032899070,13.0%
9032899080,13.0%
9032899090,13.0%
9032900001,13.0%
9032900090,13.0%
9033000010,13.0%
9033000090,13.0%
9101110000,13.0%
9101191000,13.0%
9101199000,13.0%
9101210010,13.0%
9101210090,13.0%
9101290010,13.0%
9101290090,13.0%
9101910000,13.0%
9101990000,13.0%
9102110000,13.0%
9102120000,13.0%
9102190000,13.0%
9102210010,13.0%
9102210090,13.0%
9102290010,13.0%
9102290090,13.0%
9102910000,13.0%
9102990000,13.0%
9103100000,13.0%
9103900000,13.0%
9104000000,13.0%
9105110000,13.0%
9105190000,13.0%
9105210000,13.0%
9105290000,13.0%
9105911000,13.0%
9105919000,13.0%
9105990000,13.0%
9106100000,13.0%
9106900000,13.0%
9107000000,13.0%
9108110000,13.0%
9108120000,13.0%
9108190000,13.0%
9108200000,13.0%
9108901000,13.0%
9108909000,13.0%
9109100000,13.0%
9109900000,13.0%
9110110000,13.0%
9110120000,13.0%
9110190000,13.0%
9110901000,13.0%
9110909000,13.0%
9111100010,13.0%
9111100090,13.0%
9111200000,13.0%
9111800000,13.0%
9111900000,13.0%
9112200000,13.0%
9112900000,13.0%
9113100010,13.0%
9113100090,13.0%
9113200000,13.0%
9113900010,13.0%
9113900090,13.0%
9114100000,13.0%
9114300000,13.0%
9114400000,13.0%
9114901000,13.0%
9114909000,13.0%
9201100000,13.0%
9201200001,13.0%
9201200090,13.0%
9201900000,13.0%
9202100011,13.0%
9202100019,13.0%
9202100091,13.0%
9202100099,13.0%
9202900010,13.0%
9202900090,13.0%
9205100001,13.0%
